ESTU_TIPODOCUMENTO;ESTU_NACIONALIDAD;ESTU_GENERO;ESTU_FECHANACIMIENTO;ESTU_AREARESIDE;ESTU_ESTADOCIVIL;ESTU_VALORMATRICULAUNIVERSIDAD;ESTU_PAGOMATRICULABECA;ESTU_PAGOMATRICULACREDITO;ESTU_PAGOMATRICULAPADRES;ESTU_PAGOMATRICULAPROPIO;ESTU_COMOCAPACITOEXAMENSB11;ESTU_SEMESTRECURSA;FAMI_EDUCACIONPADRE;FAMI_EDUCACIONMADRE;FAMI_OCUPACIONPADRE;FAMI_OCUPACIONMADRE;FAMI_ESTRATOVIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENECOMPUTADOR;FAMI_TRABAJOLABORPADRE;FAMI_TRABAJOLABORMADRE;ESTU_HORASSEMANATRABAJA;INST_NOMBRE_INSTITUCION;ESTU_PRGM_ACADEMICO;ESTU_PRGM_MUNICIPIO;ESTU_PRGM_DEPARTAMENTO;ESTU_NIVEL_PRGM_ACADEMICO;ESTU_METODO_PRGM;INST_ORIGEN;ESTU_DEPTO_PRESENTACION;MOD_RAZONA_CUANTITAT_PUNT;MOD_RAZONA_CUANTITAT_DESEM;MOD_RAZONA_CUANTITATIVO_PNAL;MOD_LECTURA_CRITICA_PUNT;MOD_LECTURA_CRITICA_DESEM;MOD_LECTURA_CRITICA_PNAL;MOD_COMPETEN_CIUDADA_PUNT;MOD_COMPETEN_CIUDADA_DESEM;MOD_COMPETEN_CIUDADA_PNAL;MOD_INGLES_PUNT;MOD_INGLES_DESEM;MOD_INGLES_PNAL;MOD_COMUNI_ESCRITA_PUNT;MOD_COMUNI_ESCRITA_DESEM;MOD_COMUNI_ESCRITA_PNAL;PUNT_GLOBAL;ESTU_NSE_INDIVIDUAL;ESTU_NSE_IES
CC;COLOMBIA;M;29/09/2000;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;Si;No;Repasa por cuenta propia;9;Tecnica o tecnologica completa;Primaria incompleta;Empleado obrero u operario;Empleado obrero u operario;Estrato 1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;0;UNIVERSIDAD DE NARI袿-PASTO;ECONOMIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;181;3;86;156;2;55;157;3;65;172;B1;70;149;2;55;163;2;2
CC;COLOMBIA;M;15/12/1992;Area Rural;Soltero;No paga matricula;Si;Si;Si;Si;Repasa por cuenta propia;9;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Hogar;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;CONTADUR脥A P脷BLICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;125;1;29;111;1;11;113;1;20;87;A1;2;125;2;31;112;2;2
CC;COLOMBIA;F;3/06/2000;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;8;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Otra actividad u ocupaci贸n;Hogar;Estrato 1;Si;Si;No aplica;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;DISE脩O INDUSTRIAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;154;3;60;190;3;89;185;3;89;191;B1;86;115;1;14;167;2;2
CC;COLOMBIA;M;3/02/1990;Area Rural;Soltero;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;9;Primaria incompleta;Primaria completa;Otra actividad u ocupaci贸n;Hogar;Estrato 1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA VETERINARIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;164;3;71;161;3;61;140;2;47;119;A1;9;130;2;40;143;1;2
CC;COLOMBIA;M;28/03/1992;Cabecera Municipal;Soltero;No paga matricula;No;Si;No;Si;Repasa por cuenta propia;9;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Hogar;Estrato 1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA ELECTRONICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;163;3;69;140;2;37;134;2;40;111;A1;6;118;2;17;133;2;2
CC;COLOMBIA;F;21/12/2000;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;8;Secundaria (Bachillerato) completa;T茅cnica o tecnol贸gica completa;Hogar;Empleado de nivel tecnico o profesional;Estrato 2;Si;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AMBIENTAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;176;3;82;210;4;98;197;3;95;195;B1;88;137;2;47;183;2;2
CC;COLOMBIA;F;25/07/1998;Cabecera Municipal;Soltero;Entre 1 millon y menos de 2.5 millones;No;No;Si;No;Repasa por cuenta propia;11;Educacion profesional completa;Educacion profesional completa;Pensionado;Empleado de nivel directivo;Estrato 3;Si;Si;No aplica;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;202;3;96;188;3;87;179;3;84;196;B2;89;156;3;65;184;4;2
CC;COLOMBIA;F;13/07/1999;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;8;Educacion profesional completa;Educacion profesional incompleta;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AMBIENTAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;152;2;58;139;2;36;129;2;35;157;A2;52;156;3;66;147;4;2
CC;COLOMBIA;M;1/06/1999;Area Rural;Soltero;No paga matricula;No;No;No;No;No realiza ninguna prueba de preparacion;8;Educacion profesional completa;Secundaria (Bachillerato) completa;Empleado de nivel t茅cnico o profesional;Hogar;Estrato 2;Si;Si;Es vendedor o trabaja en atencion al publico;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;COMERCIO INTERNACIONAL;IPIALES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;167;3;74;160;3;60;134;2;40;185;B1;81;163;3;75;162;2;2
CC;COLOMBIA;M;21/06/2000;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;Si;No realiza ninguna prueba de preparacion;9;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Otra actividad u ocupaci贸n;Hogar;Estrato 2;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;165;3;72;187;3;87;120;1;27;124;A2;12;162;3;74;152;2;2
CC;COLOMBIA;M;2/02/1998;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;Si;Si;No realiza ninguna prueba de preparacion;8;Secundaria (Bachillerato) incompleta;T茅cnica o tecnol贸gica completa;Trabajador por cuenta propia;Empleado de nivel auxiliar o administrativo;Estrato 1;Si;Si;No sabe;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;DISE脩O INDUSTRIAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;145;2;49;121;1;18;115;1;22;172;B1;71;82;1;2;127;3;2
CC;COLOMBIA;M;12/05/1999;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;9;Primaria incompleta;Secundaria (Bachillerato) incompleta;Hogar;Hogar;Estrato 2;Si;Si;No aplica;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;195;3;93;180;3;81;188;3;90;166;B1;64;106;1;11;167;2;2
CC;COLOMBIA;M;28/09/1996;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;10;Primaria incompleta;Secundaria (Bachillerato) incompleta;Empleado obrero u operario;Hogar;Estrato 1;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOM緼;TUQUERRES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;127;2;31;108;1;9;111;1;19;126;A2;14;172;3;89;129;2;2
CC;COLOMBIA;M;19/05/1997;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;8;Tecnica o tecnologica completa;Postgrado;Empleado de nivel t茅cnico o profesional;Empleado de nivel auxiliar o administrativo;Estrato 2;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;UNIVERSIDAD DE NARI袿-PASTO;COMERCIO INTERNACIONAL;IPIALES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;157;3;63;167;3;68;157;3;65;167;B1;64;162;3;74;162;3;2
CC;COLOMBIA;F;23/09/1999;Area Rural;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;10;Primaria incompleta;Primaria incompleta;Otra actividad u ocupaci贸n;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOM緼;TUQUERRES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;96;1;6;105;1;7;76;1;2;97;A1;3;87;1;4;92;1;2
CC;COLOMBIA;M;24/07/1999;Area Rural;Soltero;Menos de 500 mil;No;No;No;Si;No realiza ninguna prueba de preparacion;9;Ninguno;Ninguno;Hogar;Hogar;Estrato 1;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN CIENCIAS SOCIALES;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;132;2;36;161;3;61;192;3;92;154;A2;48;130;2;40;154;1;2
CC;COLOMBIA;F;9/03/2001;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;9;Educacion profesional incompleta;Educacion profesional incompleta;Otra actividad u ocupaci贸n;Trabajador por cuenta propia;Estrato 2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;0;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGROFORESTAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;202;3;96;179;3;80;177;3;83;183;B1;80;149;2;55;178;2;2
CC;COLOMBIA;F;11/05/1999;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;8;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Empleado obrero u operario;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN FILOSOFIA Y LETRAS;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;111;1;16;125;2;21;111;1;19;126;A2;14;153;3;62;125;2;2
CC;COLOMBIA;M;31/03/1999;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;9;Primaria incompleta;Primaria completa;Trabajador por cuenta propia;Hogar;Estrato 1;No;Si;No aplica;No aplica;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;112;1;17;136;2;33;101;1;12;130;A2;19;113;1;13;118;2;2
CC;COLOMBIA;F;1/01/1999;;;;;;;;;;Primaria incompleta;Primaria incompleta;;;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;MERCADEO;IPIALES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;157;3;63;143;2;40;158;3;66;157;A2;53;122;2;24;147;1;2
CC;COLOMBIA;M;30/04/1999;Cabecera Municipal;Soltero;No paga matricula;Si;No;Si;Si;Repasa por cuenta propia;9;Primaria completa;Secundaria (Bachillerato) incompleta;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA CIVIL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;208;4;98;194;3;92;175;3;81;155;A2;50;130;2;39;172;2;2
CC;COLOMBIA;M;18/10/1990;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;Si;Repasa por cuenta propia;9;Educaci贸n profesional incompleta;Primaria incompleta;Otra actividad u ocupacion;Hogar;Estrato 2;No;Si;Es agricultor, pesquero o jornalero;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN CIENCIAS SOCIALES;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;141;2;45;118;1;16;147;2;55;154;A2;49;163;3;75;145;2;2
CC;COLOMBIA;M;11/11/2000;Area Rural;Soltero;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;9;Educaci贸n profesional incompleta;Primaria incompleta;Otra actividad u ocupacion;Otra actividad u ocupacion;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;IPIALES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;151;2;56;154;2;53;156;2;64;152;A2;47;87;1;4;140;2;2
CC;COLOMBIA;F;27/02/1998;Area Rural;Soltero;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;9;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Trabajador por cuenta propia;Hogar;Estrato 1;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA CIVIL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;137;2;41;158;3;57;144;2;51;159;A2;54;156;3;65;151;3;2
CC;COLOMBIA;F;27/11/1997;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;9;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Trabajador por cuenta propia;Hogar;Estrato 2;Si;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;GEOGRAFIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;145;2;49;128;2;25;155;2;63;133;A2;23;173;3;90;147;2;2
CC;COLOMBIA;M;8/05/1998;Area Rural;Soltero;No paga matricula;No;Si;No;Si;Repasa por cuenta propia;9;Educaci贸n profesional incompleta;Primaria completa;Otra actividad u ocupacion;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;IPIALES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;166;3;73;142;2;39;117;1;24;174;B1;72;92;1;6;138;2;2
CC;COLOMBIA;F;14/09/1992;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;11;Educaci贸n profesional incompleta;Primaria completa;Otra actividad u ocupacion;Hogar;Estrato 2;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;219;4;100;180;3;81;190;3;92;183;B1;80;174;3;91;189;2;2
CC;COLOMBIA;F;7/03/1998;Cabecera Municipal;Soltero;Entre 500 mil y menos de 1 mill贸n;No;No;Si;No;Repasa por cuenta propia;11;Postgrado;Postgrado;Trabajador por cuenta propia;Empleado de nivel tecnico o profesional;Estrato 2;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;152;2;57;182;3;83;132;2;38;157;A2;52;122;2;25;149;4;2
CC;COLOMBIA;F;23/08/1996;Area Rural;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;10;Secundaria (Bachillerato) completa;Primaria completa;Otra actividad u ocupaci贸n;Hogar;Estrato 1;Si;No;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;ECONOM緼;TUQUERRES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;115;1;19;146;2;43;124;1;30;141;A2;33;133;2;44;132;2;2
CC;COLOMBIA;M;11/12/1999;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;9;Secundaria (Bachillerato) completa;Primaria incompleta;Empleado obrero u operario;Hogar;Estrato 1;No;No;No sabe;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGROFORESTAL;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;169;3;76;109;1;9;116;1;23;166;B1;64;157;3;67;143;2;2
CC;COLOMBIA;F;14/01/1997;Cabecera Municipal;Soltero;Menos de 500 mil;No;Si;No;No;Repasa por cuenta propia;8;Primaria completa;Primaria completa;Empleado obrero u operario;Hogar;Estrato 1;Si;Si;No aplica;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA CIVIL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;116;1;20;110;1;10;124;1;30;127;A2;16;91;1;5;114;1;2
CC;COLOMBIA;F;8/08/1999;Area Rural;Soltero;Menos de 500 mil;Si;No;Si;Si;Repasa por cuenta propia;8;Secundaria (Bachillerato) completa;Primaria incompleta;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN INFORMATICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;160;3;67;128;2;25;101;1;12;172;B1;70;179;3;94;148;1;2
CC;COLOMBIA;M;9/08/1996;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;10;Educacion profesional completa;Tecnica o tecnologica completa;Empleado de nivel directivo;Empleado de nivel auxiliar o administrativo;Estrato 2;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);0;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA ELECTRONICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;189;3;90;200;4;95;198;3;95;180;B1;77;166;3;80;187;3;2
CC;COLOMBIA;F;12/09/1999;Area Rural;Soltero;No paga matricula;No;No;No;No;Repasa por cuenta propia;9;Primaria incompleta;Primaria completa;Trabajador por cuenta propia;Otra actividad u ocupacion;Estrato 1;No;No;Es agricultor, pesquero o jornalero;No aplica;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;152;2;58;132;2;29;125;2;31;168;B1;65;0;;1;115;2;2
CC;COLOMBIA;M;8/07/1999;Area Rural;Soltero;No paga matricula;No;No;Si;No;Toma un curso de preparacion;10;Educacion profesional completa;Tecnica o tecnologica completa;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;DISE脩O INDUSTRIAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;108;1;14;108;1;9;112;1;20;137;A2;28;123;2;26;118;3;2
CC;COLOMBIA;M;13/03/1998;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;11;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Empleado obrero u operario;Hogar;Estrato 2;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;CAUCA;196;3;94;201;4;96;183;3;87;215;B2;98;174;3;90;194;2;2
CC;COLOMBIA;F;14/08/1995;Area Rural;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;10;Primaria incompleta;Primaria incompleta;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 1;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGRONOMICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;165;3;72;187;3;87;144;2;52;164;A2;61;120;2;21;156;1;2
CC;COLOMBIA;M;15/08/1995;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;9;Primaria incompleta;Secundaria (Bachillerato) incompleta;Empleado obrero u operario;Hogar;Estrato 2;Si;Si;Es agricultor, pesquero o jornalero;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;0;UNIVERSIDAD DE NARI袿-PASTO;ECONOMIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;168;3;75;163;3;63;167;3;74;125;A2;14;160;3;70;157;2;2
CC;COLOMBIA;F;6/11/1999;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;9;Educacion profesional completa;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;191;3;91;188;3;88;199;3;96;203;B2;93;300;4;100;216;3;2
CC;COLOMBIA;M;7/03/1993;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;9;No Aplica;No Aplica;Trabajador por cuenta propia;Empleado de nivel tecnico o profesional;Sin Estrato;No;No;No aplica;No aplica;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;213;4;99;182;3;82;120;1;27;121;A2;10;108;1;11;149;2;2
CC;COLOMBIA;M;7/07/2000;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;9;Primaria completa;Primaria incompleta;Empleado obrero u operario;Hogar;Estrato 1;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGROFORESTAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;183;3;87;168;3;69;163;3;71;168;B1;66;123;2;26;161;2;2
CC;COLOMBIA;F;28/03/2000;Cabecera Municipal;Soltero;No paga matricula;No;No;No;Si;Repasa por cuenta propia;8;Primaria completa;Secundaria (Bachillerato) incompleta;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN MUSICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;143;2;48;158;3;58;148;2;55;171;B1;68;170;3;86;158;1;2
